member_id,region,num_profiles,num_kids,device_mix,num_devices,view_hours_30d,titles_started,titles_completed,titles_abandoned,completion_rate,active_days_30d,thumbs_up,my_list_saves,kids_content_hours,tenure_months,churned
M001942,North America,1,0,mobile_only,1,8.3,10,4,6,0.4,21,9,3,2.2,14,0
M001943,Latin America,1,0,mobile_only,1,7.3,13,6,7,0.462,2,4,6,0.0,120,0
M001944,Latin America,2,0,mobile_only,1,11.3,12,6,6,0.5,29,4,12,1.2,63,0
M001945,Latin America,2,0,tv_only,1,41.5,6,5,1,0.833,15,4,5,0.3,100,0
M001946,Europe,1,0,multi_device,2,33.6,8,6,2,0.75,28,6,6,0.8,44,0
M001947,Europe,5,2,web_only,1,21.7,12,3,9,0.25,1,5,4,11.5,52,0
M001948,North America,3,2,mobile_only,1,42.4,6,4,2,0.667,26,2,5,14.0,15,1
M001949,North America,2,0,mobile_only,1,55.1,10,4,6,0.4,29,5,5,0.2,52,0
M001950,Europe,2,0,tv_only,1,11.7,14,5,9,0.357,15,5,5,0.3,66,0
M001951,North America,2,3,multi_device,2,51.8,12,5,7,0.417,13,3,6,38.3,120,0
M001952,North America,3,0,tv_only,1,15.0,14,9,5,0.643,26,6,9,0.3,49,0
M001953,Europe,1,1,mobile_only,1,17.0,16,11,5,0.688,9,6,14,2.8,36,0
M001954,Latin America,1,3,web_only,1,73.3,15,6,9,0.4,29,2,2,28.4,40,0
M001955,Asia Pacific,4,3,multi_device,3,29.3,5,3,2,0.6,21,2,8,11.2,79,0
M001956,Asia Pacific,2,0,mobile_only,1,18.8,8,3,5,0.375,20,5,4,0.0,20,1
M001957,Europe,2,0,multi_device,4,37.7,11,9,2,0.818,17,2,7,0.0,79,0
M001958,Europe,4,0,tv_only,1,45.7,9,7,2,0.778,27,4,4,1.2,81,0
M001959,Europe,3,2,mobile_only,1,29.5,15,8,7,0.533,10,3,6,11.5,72,0
M001960,Latin America,2,2,multi_device,4,18.8,10,6,4,0.6,1,5,9,33.0,34,0
M001961,North America,3,1,multi_device,3,32.6,11,9,2,0.818,9,3,6,20.6,77,0
M001962,Europe,1,1,multi_device,2,39.3,18,10,8,0.556,28,4,8,6.3,114,0
M001963,Latin America,3,1,tv_only,1,24.0,13,10,3,0.769,26,1,5,3.1,101,0
M001964,North America,2,1,multi_device,3,70.6,11,10,1,0.909,19,6,6,8.7,63,0
M001965,Europe,4,2,tv_only,1,31.7,11,3,8,0.273,6,3,9,11.3,56,0
M001966,Europe,5,1,multi_device,4,44.1,11,6,5,0.545,20,4,6,2.3,47,0
M001967,North America,4,0,multi_device,4,45.0,19,4,15,0.211,25,7,2,0.1,48,0
M001968,North America,4,0,mobile_only,1,8.6,16,14,2,0.875,19,3,10,0.2,44,0
M001969,North America,2,1,multi_device,3,37.9,6,1,5,0.167,12,3,4,8.2,37,0
M001970,North America,2,0,multi_device,4,40.3,10,7,3,0.7,11,3,4,0.8,28,0
M001971,North America,2,0,tv_only,1,18.6,15,11,4,0.733,30,3,10,0.0,19,0
M001972,Latin America,3,2,multi_device,4,16.6,11,5,6,0.455,14,6,4,3.3,20,0
M001973,North America,4,1,multi_device,3,8.4,8,6,2,0.75,25,3,5,11.3,40,0
M001974,Europe,1,2,mobile_only,1,58.2,8,5,3,0.625,12,5,6,25.2,42,0
M001975,North America,4,0,multi_device,2,14.5,10,7,3,0.7,13,5,7,0.4,36,0
M001976,Asia Pacific,4,1,web_only,1,8.7,10,1,9,0.1,7,5,2,7.8,62,0
M001977,North America,5,0,multi_device,3,21.0,12,5,7,0.417,3,2,6,0.0,47,0
M001978,Europe,4,2,multi_device,4,12.7,9,6,3,0.667,7,5,5,11.6,28,1
M001979,Asia Pacific,2,0,web_only,1,8.6,12,9,3,0.75,30,5,3,0.1,68,0
M001980,Latin America,1,1,tv_only,1,91.9,15,7,8,0.467,16,4,4,8.4,45,0
M001981,North America,1,2,multi_device,4,12.1,9,3,6,0.333,30,3,6,14.2,31,0
M001982,Latin America,2,0,tv_only,1,15.2,20,5,15,0.25,1,6,6,0.0,50,0
M001983,Europe,3,3,tv_only,1,28.5,9,7,2,0.778,15,5,2,10.2,34,0
M001984,Europe,4,2,tv_only,1,8.5,16,13,3,0.812,12,6,4,34.5,94,0
M001985,North America,4,0,multi_device,3,24.7,13,9,4,0.692,11,3,6,0.6,70,0
M001986,North America,3,0,multi_device,2,38.7,13,7,6,0.538,1,2,8,0.1,120,0
M001987,Latin America,1,0,tv_only,1,30.5,21,12,9,0.571,3,4,4,1.9,27,1
M001988,Europe,1,0,multi_device,2,34.8,12,9,3,0.75,22,5,5,0.8,11,0
M001989,Europe,1,2,tv_only,1,24.1,12,8,4,0.667,11,2,7,5.8,60,0
M001990,Latin America,2,3,multi_device,4,19.0,13,10,3,0.769,6,1,8,26.5,26,0
M001991,Latin America,2,0,multi_device,4,35.2,12,10,2,0.833,22,4,4,0.0,75,0
M001992,North America,1,0,mobile_only,1,33.7,7,1,6,0.143,13,6,3,1.2,50,0
M001993,Europe,2,0,mobile_only,1,11.7,16,9,7,0.562,18,3,12,0.4,44,0
M001994,North America,1,0,mobile_only,1,28.3,10,3,7,0.3,28,6,9,1.8,11,1
M001995,Latin America,3,0,tv_only,1,25.2,11,7,4,0.636,14,6,6,0.0,27,0
M001996,Europe,2,0,multi_device,2,39.3,9,7,2,0.778,14,1,8,4.5,22,1
M001997,Asia Pacific,2,0,tv_only,1,32.5,12,8,4,0.667,26,2,4,0.0,30,0
M001998,North America,2,1,multi_device,4,54.7,6,3,3,0.5,29,3,1,26.3,37,0
M001999,North America,5,1,multi_device,3,46.1,9,3,6,0.333,5,0,8,5.2,100,0
M002000,North America,1,0,multi_device,3,49.5,12,5,7,0.417,12,4,5,1.6,23,0
M002001,North America,2,2,tv_only,1,40.0,13,5,8,0.385,3,1,5,12.4,46,0
M002002,North America,3,1,multi_device,3,48.2,17,8,9,0.471,11,2,9,7.7,43,0
M002003,Asia Pacific,3,2,multi_device,4,20.2,11,6,5,0.545,1,5,4,19.7,42,0
M002004,North America,4,0,multi_device,4,45.0,19,10,9,0.526,16,2,5,0.5,98,0
M002005,North America,2,2,multi_device,3,25.3,11,10,1,0.909,7,5,6,1.4,34,0
M002006,Latin America,2,2,mobile_only,1,8.8,13,7,6,0.538,3,3,12,26.5,43,0
M002007,Europe,1,0,mobile_only,1,44.6,12,6,6,0.5,22,1,11,0.0,62,0
M002008,Latin America,3,0,multi_device,2,30.7,7,5,2,0.714,3,5,4,0.3,13,1
M002009,North America,2,2,multi_device,2,60.5,15,5,10,0.333,17,4,4,16.1,46,0
M002010,Europe,1,1,multi_device,4,28.0,11,7,4,0.636,18,1,6,24.8,52,0
M002011,North America,2,2,tv_only,1,14.9,10,5,5,0.5,15,3,3,16.9,57,0
M002012,North America,2,2,multi_device,3,17.7,9,5,4,0.556,29,3,11,2.7,33,0
M002013,Asia Pacific,1,1,tv_only,1,22.6,12,9,3,0.75,23,1,7,13.1,38,0
M002014,North America,3,0,tv_only,1,31.2,10,7,3,0.7,21,2,8,1.4,26,0
M002015,Europe,3,0,web_only,1,48.6,8,7,1,0.875,6,5,8,7.6,69,0
M002016,Europe,1,3,tv_only,1,30.8,11,2,9,0.182,3,4,7,14.2,30,1
M002017,North America,2,0,web_only,1,11.5,6,4,2,0.667,16,4,5,1.4,26,1
M002018,Asia Pacific,3,0,multi_device,2,31.5,14,11,3,0.786,9,3,2,2.0,79,0
M002019,North America,2,1,multi_device,3,53.3,8,4,4,0.5,30,5,2,4.9,30,0
M002020,Europe,2,1,multi_device,2,28.5,14,8,6,0.571,3,0,16,6.4,16,1
M002021,Asia Pacific,2,0,multi_device,3,34.7,12,2,10,0.167,20,0,2,1.9,94,0
M002022,Europe,3,0,tv_only,1,24.7,14,9,5,0.643,17,4,4,1.7,94,0
M002023,Asia Pacific,4,0,multi_device,3,24.6,13,10,3,0.769,15,6,8,1.4,71,0
M002024,North America,3,0,multi_device,3,49.7,10,2,8,0.2,10,2,7,0.0,102,0
M002025,Europe,1,2,multi_device,2,42.3,15,6,9,0.4,18,3,5,13.3,54,0
M002026,North America,2,0,multi_device,4,96.3,12,5,7,0.417,27,6,11,0.1,46,0
M002027,Latin America,4,2,tv_only,1,19.1,10,6,4,0.6,1,4,6,4.2,12,1
M002028,Asia Pacific,1,2,mobile_only,1,16.3,15,8,7,0.533,30,1,7,8.4,16,1
M002029,North America,5,1,mobile_only,1,9.0,9,3,6,0.333,30,2,7,26.6,53,0
M002030,Europe,4,0,multi_device,4,22.4,12,11,1,0.917,28,2,3,0.9,107,0
M002031,North America,1,0,web_only,1,25.5,13,3,10,0.231,5,7,5,2.5,70,0
M002032,Europe,4,0,multi_device,4,15.8,7,3,4,0.429,1,2,6,0.6,15,1
M002033,Europe,2,0,web_only,1,35.2,6,4,2,0.667,4,5,8,0.0,34,0
M002034,Asia Pacific,4,2,multi_device,4,42.8,10,3,7,0.3,11,4,4,58.0,31,0
M002035,Europe,2,0,mobile_only,1,34.2,6,4,2,0.667,26,1,5,1.7,35,0
M002036,North America,2,2,tv_only,1,12.5,20,12,8,0.6,13,1,6,14.1,63,0
M002037,North America,3,0,web_only,1,16.6,7,4,3,0.571,10,4,2,0.0,83,0
M002038,North America,3,0,multi_device,2,27.6,13,7,6,0.538,12,4,5,2.7,85,0
M002039,North America,1,3,mobile_only,1,51.7,14,7,7,0.5,21,1,5,6.8,79,0
M002040,North America,3,1,multi_device,3,23.9,20,12,8,0.6,24,3,6,6.0,30,0
M002041,Latin America,1,0,tv_only,1,5.0,16,9,7,0.562,20,1,6,0.3,102,0
M002042,Europe,2,0,multi_device,3,22.3,10,4,6,0.4,18,5,3,0.2,22,1
M002043,Europe,2,0,mobile_only,1,26.5,10,1,9,0.1,23,6,7,0.0,71,0
M002044,North America,2,1,multi_device,2,64.4,16,10,6,0.625,9,5,8,15.2,73,0
M002045,Asia Pacific,2,0,tv_only,1,4.9,14,8,6,0.571,10,3,6,1.4,26,0
M002046,Latin America,1,1,multi_device,4,43.0,14,11,3,0.786,11,5,8,53.1,49,0
M002047,North America,1,1,web_only,1,9.1,14,8,6,0.571,3,3,5,11.7,57,0
M002048,Latin America,1,2,multi_device,2,19.4,20,11,9,0.55,12,5,7,13.9,27,1
M002049,Europe,2,0,multi_device,2,33.5,13,7,6,0.538,30,7,5,0.2,27,0
M002050,North America,5,0,mobile_only,1,46.5,11,4,7,0.364,27,4,10,0.3,51,0
M002051,Europe,1,1,mobile_only,1,16.7,12,11,1,0.917,15,2,6,7.0,18,1
M002052,Europe,4,0,multi_device,3,19.9,9,8,1,0.889,24,4,5,7.2,42,0
M002053,North America,3,0,multi_device,4,23.7,15,12,3,0.8,30,5,5,0.1,24,0
M002054,Asia Pacific,3,0,tv_only,1,16.1,12,6,6,0.5,1,1,3,0.4,7,1
M002055,Latin America,3,0,web_only,1,60.6,12,6,6,0.5,9,1,3,0.0,51,0
M002056,Europe,4,0,mobile_only,1,30.6,10,4,6,0.4,29,5,7,1.3,47,0
M002057,Europe,1,0,tv_only,1,40.8,9,4,5,0.444,3,1,4,0.6,43,1
M002058,Europe,2,2,web_only,1,23.9,12,5,7,0.417,7,2,4,16.6,59,0
M002059,Europe,3,1,multi_device,2,4.9,11,5,6,0.455,24,1,8,1.9,50,0
M002060,Europe,3,0,web_only,1,23.8,11,2,9,0.182,4,6,8,0.3,79,0
M002061,North America,4,0,multi_device,3,49.1,12,8,4,0.667,2,3,3,0.1,24,1
M002062,Europe,1,1,multi_device,2,26.4,11,9,2,0.818,1,1,9,23.3,26,0
M002063,Latin America,3,2,tv_only,1,36.9,8,3,5,0.375,21,4,10,2.4,104,0
M002064,Europe,2,0,multi_device,3,20.9,16,13,3,0.812,8,4,4,1.0,32,0
M002065,North America,2,2,multi_device,4,17.1,8,4,4,0.5,14,5,4,12.5,55,0
M002066,Latin America,2,1,tv_only,1,29.8,18,15,3,0.833,12,5,6,4.1,78,0
M002067,North America,3,0,tv_only,1,14.8,17,3,14,0.176,1,3,5,0.4,73,0
M002068,North America,4,3,multi_device,3,7.9,9,6,3,0.667,22,5,7,22.2,56,0
M002069,North America,2,1,multi_device,4,21.0,15,11,4,0.733,14,7,9,23.2,69,0
M002070,North America,4,2,tv_only,1,69.1,10,6,4,0.6,25,6,3,18.9,88,0
M002071,Latin America,2,0,mobile_only,1,36.1,16,5,11,0.312,28,5,5,1.7,47,0
M002072,Europe,1,1,tv_only,1,18.7,10,6,4,0.6,8,5,4,13.9,64,0
M002073,North America,1,1,tv_only,1,37.0,7,4,3,0.571,8,4,7,1.3,31,0
M002074,Asia Pacific,1,0,web_only,1,53.4,12,6,6,0.5,5,4,5,0.6,100,0
M002075,Asia Pacific,2,1,multi_device,2,15.9,12,9,3,0.75,25,7,9,9.5,53,0
M002076,Asia Pacific,2,0,multi_device,3,37.0,17,11,6,0.647,23,4,6,0.1,95,0
M002077,North America,3,0,tv_only,1,20.6,6,0,6,0.0,23,5,5,2.2,23,0
M002078,Europe,3,0,multi_device,4,57.1,12,9,3,0.75,28,4,4,1.9,11,0
M002079,Asia Pacific,1,1,mobile_only,1,18.6,14,10,4,0.714,12,5,2,17.0,33,1
M002080,Latin America,1,2,mobile_only,1,20.2,15,7,8,0.467,5,2,5,9.6,3,1
M002081,North America,2,0,web_only,1,34.6,11,10,1,0.909,9,6,5,2.2,97,0
M002082,North America,2,1,mobile_only,1,14.4,9,4,5,0.444,16,5,8,12.3,29,0
M002083,Europe,1,0,tv_only,1,13.7,16,6,10,0.375,27,6,4,0.3,63,0
M002084,Asia Pacific,1,2,multi_device,3,55.6,13,6,7,0.462,4,3,6,18.5,86,0
M002085,Europe,4,1,tv_only,1,49.2,12,7,5,0.583,6,5,5,14.1,41,0
M002086,Europe,4,2,multi_device,3,41.6,9,5,4,0.556,4,2,7,9.0,47,0
M002087,North America,1,2,tv_only,1,16.8,10,7,3,0.7,1,8,4,4.1,76,0
M002088,Europe,2,0,mobile_only,1,81.9,10,4,6,0.4,13,4,5,1.9,76,0
M002089,Latin America,2,0,multi_device,4,27.0,14,6,8,0.429,13,3,5,0.1,44,0
M002090,North America,3,3,multi_device,3,29.3,12,9,3,0.75,17,5,7,5.0,18,0
M002091,Latin America,2,0,web_only,1,66.6,7,3,4,0.429,30,3,5,1.6,56,0
M002092,Asia Pacific,1,1,multi_device,2,25.6,16,4,12,0.25,13,4,8,14.9,64,0
M002093,North America,3,3,multi_device,2,15.7,8,4,4,0.5,25,7,3,8.5,52,0
M002094,Europe,2,0,multi_device,4,39.4,15,8,7,0.533,11,2,8,0.2,88,0
M002095,North America,2,2,tv_only,1,29.7,18,10,8,0.556,18,6,2,11.7,94,0
M002096,Latin America,2,2,multi_device,3,42.6,11,5,6,0.455,15,3,6,5.3,77,0
M002097,Europe,2,1,web_only,1,59.9,12,7,5,0.583,13,6,4,0.3,6,1
M002098,Europe,2,0,multi_device,4,62.1,13,7,6,0.538,23,2,9,0.0,78,0
M002099,Latin America,1,0,web_only,1,18.2,15,10,5,0.667,12,6,9,1.5,80,0
M002100,North America,2,0,mobile_only,1,21.0,7,6,1,0.857,4,2,10,0.1,8,1
M002101,Asia Pacific,1,2,multi_device,2,4.0,14,2,12,0.143,24,3,4,10.0,105,0
M002102,Europe,3,2,web_only,1,15.5,16,8,8,0.5,1,3,7,19.5,10,1
M002103,North America,1,1,web_only,1,25.2,12,7,5,0.583,1,4,3,33.4,63,0
M002104,Latin America,1,0,multi_device,2,56.4,11,7,4,0.636,12,6,8,0.9,47,0
M002105,Latin America,3,0,multi_device,3,24.6,14,5,9,0.357,21,3,8,2.6,43,0
M002106,North America,3,1,web_only,1,46.5,11,9,2,0.818,1,4,9,7.9,34,0
M002107,Latin America,4,1,web_only,1,17.4,11,8,3,0.727,14,6,9,10.7,59,0
M002108,Asia Pacific,2,2,web_only,1,11.9,10,5,5,0.5,1,4,2,3.8,120,0
M002109,North America,1,1,web_only,1,26.5,7,4,3,0.571,9,5,6,16.4,45,0
M002110,Asia Pacific,3,2,multi_device,2,32.0,12,8,4,0.667,30,6,3,3.3,77,0
M002111,North America,3,1,multi_device,3,15.7,10,4,6,0.4,26,1,8,9.7,57,0
M002112,North America,1,1,tv_only,1,10.6,11,4,7,0.364,30,2,5,27.0,26,0
M002113,North America,4,0,multi_device,2,18.8,9,3,6,0.333,16,3,3,0.4,42,0
M002114,Asia Pacific,1,2,multi_device,2,39.1,9,7,2,0.778,12,6,4,7.6,54,0
M002115,Europe,5,1,multi_device,3,26.5,11,8,3,0.727,22,3,5,5.7,34,0
M002116,North America,4,0,multi_device,4,13.4,15,11,4,0.733,16,2,5,0.2,52,0
M002117,Europe,3,0,mobile_only,1,14.9,13,6,7,0.462,9,10,5,2.6,85,0
M002118,Europe,4,0,mobile_only,1,42.0,10,7,3,0.7,3,1,11,2.7,73,0
M002119,North America,3,0,tv_only,1,23.4,13,6,7,0.462,21,4,4,0.1,33,0
M002120,Asia Pacific,1,0,web_only,1,8.5,13,8,5,0.615,11,3,6,1.2,39,0
M002121,Latin America,2,0,mobile_only,1,52.6,10,4,6,0.4,6,5,2,0.0,38,0
M002122,Europe,1,0,multi_device,3,9.0,10,7,3,0.7,25,3,2,0.1,95,0
M002123,Asia Pacific,2,0,tv_only,1,48.1,17,11,6,0.647,24,3,5,0.0,21,0
M002124,Europe,3,2,multi_device,2,17.8,9,4,5,0.444,28,7,5,33.8,55,0
M002125,Asia Pacific,2,0,mobile_only,1,12.8,11,6,5,0.545,23,2,8,0.4,46,0
M002126,Europe,2,1,mobile_only,1,29.0,11,4,7,0.364,29,4,4,6.0,45,0
M002127,Europe,3,0,web_only,1,22.4,14,9,5,0.643,22,3,3,0.0,5,1
M002128,North America,4,0,tv_only,1,18.6,16,13,3,0.812,26,1,1,3.4,36,0
M002129,Asia Pacific,1,0,multi_device,4,30.0,9,6,3,0.667,26,5,4,1.3,55,0
M002130,Europe,2,2,mobile_only,1,10.0,13,8,5,0.615,24,6,5,6.7,41,0
M002131,North America,1,2,web_only,1,27.9,9,8,1,0.889,20,7,6,8.5,31,0
M002132,North America,3,0,multi_device,2,29.2,17,11,6,0.647,27,6,5,0.8,32,0
M002133,Europe,1,1,tv_only,1,17.7,5,2,3,0.4,7,7,3,2.1,60,0
M002134,Europe,3,0,mobile_only,1,1.3,16,8,8,0.5,1,3,5,0.0,67,0
M002135,Latin America,2,3,tv_only,1,23.1,11,7,4,0.636,19,3,8,5.8,105,0
M002136,Asia Pacific,1,3,web_only,1,22.6,13,9,4,0.692,26,3,2,3.2,34,0
M002137,North America,4,1,tv_only,1,21.1,14,9,5,0.643,6,1,4,12.3,44,0
M002138,Latin America,1,1,web_only,1,6.4,13,10,3,0.769,28,3,6,8.1,35,0
M002139,North America,2,2,multi_device,2,28.1,11,2,9,0.182,3,4,2,25.6,54,0
M002140,Latin America,1,1,multi_device,3,44.8,10,6,4,0.6,23,2,6,13.3,35,0
M002141,Latin America,2,1,mobile_only,1,21.7,14,4,10,0.286,13,6,9,3.6,20,1
M002142,Europe,2,3,mobile_only,1,10.1,11,5,6,0.455,27,3,4,45.8,79,0
M002143,Latin America,2,1,tv_only,1,34.2,16,7,9,0.438,27,7,2,2.7,53,0
M002144,North America,1,1,multi_device,2,60.7,15,14,1,0.933,27,2,8,9.3,51,0
M002145,Europe,2,2,tv_only,1,13.3,11,9,2,0.818,10,8,8,4.6,28,0
M002146,Latin America,3,1,multi_device,2,13.7,20,9,11,0.45,24,4,5,26.3,40,0
M002147,Europe,3,1,multi_device,2,53.4,11,9,2,0.818,24,4,6,18.5,79,0
M002148,North America,2,0,mobile_only,1,23.1,18,13,5,0.722,17,4,4,0.2,65,0
M002149,Europe,3,0,multi_device,3,6.0,21,16,5,0.762,20,7,9,0.0,46,0
M002150,Latin America,1,0,mobile_only,1,72.1,8,3,5,0.375,5,5,7,1.8,38,0
M002151,North America,2,0,tv_only,1,2.8,13,5,8,0.385,9,7,4,1.0,24,1
M002152,North America,1,0,mobile_only,1,5.2,14,6,8,0.429,2,11,4,2.3,44,0
M002153,Latin America,1,3,mobile_only,1,10.8,13,9,4,0.692,2,4,5,29.9,23,0
M002154,Latin America,1,1,multi_device,2,40.0,12,8,4,0.667,22,2,11,16.0,84,0
M002155,North America,2,2,multi_device,4,42.2,15,4,11,0.267,17,5,4,4.6,32,0
M002156,North America,3,0,mobile_only,1,8.8,12,10,2,0.833,18,4,12,1.5,17,1
M002157,North America,4,2,multi_device,4,14.1,12,4,8,0.333,2,1,2,46.7,35,0
M002158,North America,1,1,web_only,1,31.3,11,3,8,0.273,28,2,9,34.5,70,0
M002159,Europe,3,1,mobile_only,1,60.2,8,3,5,0.375,9,5,6,49.0,25,1
M002160,Latin America,4,0,mobile_only,1,2.5,12,9,3,0.75,8,2,4,0.1,20,1
M002161,Europe,3,0,multi_device,2,5.5,10,6,4,0.6,10,4,2,0.9,54,0
M002162,Europe,2,1,multi_device,4,17.7,12,8,4,0.667,24,2,3,12.6,112,0
M002163,North America,2,1,multi_device,3,7.6,11,8,3,0.727,6,3,9,30.7,29,0
M002164,Latin America,1,2,multi_device,2,51.5,14,6,8,0.429,8,5,8,19.6,16,1
M002165,Europe,2,2,web_only,1,24.3,16,6,10,0.375,22,5,6,15.4,56,0
M002166,Asia Pacific,3,3,web_only,1,48.7,11,1,10,0.091,3,2,11,1.5,60,0
M002167,Europe,1,1,web_only,1,31.6,10,8,2,0.8,26,5,8,3.4,73,0
M002168,North America,1,3,multi_device,2,39.2,16,10,6,0.625,10,2,9,16.5,74,0
M002169,Europe,3,2,tv_only,1,15.6,7,1,6,0.143,5,7,4,22.0,5,1
M002170,North America,3,0,multi_device,2,4.7,13,10,3,0.769,2,11,7,1.8,27,0
M002171,Latin America,2,0,mobile_only,1,22.2,14,10,4,0.714,25,6,4,0.3,11,1
M002172,North America,3,0,web_only,1,45.0,9,4,5,0.444,23,3,12,0.0,71,0
M002173,North America,2,0,web_only,1,70.9,6,4,2,0.667,13,3,3,0.1,23,0
M002174,Latin America,1,0,multi_device,2,21.2,16,6,10,0.375,15,4,8,0.0,13,0
M002175,North America,2,0,tv_only,1,40.2,7,6,1,0.857,1,4,6,0.0,41,0
M002176,Latin America,3,1,web_only,1,15.4,11,7,4,0.636,13,4,5,12.8,33,0
M002177,North America,4,0,web_only,1,18.9,14,9,5,0.643,21,5,10,0.1,68,0
M002178,Europe,1,0,multi_device,4,24.0,16,3,13,0.188,13,8,7,1.0,28,1
M002179,Latin America,2,1,multi_device,3,63.2,13,11,2,0.846,20,3,9,8.0,37,0
M002180,Europe,2,2,multi_device,4,39.3,11,3,8,0.273,7,3,6,16.8,59,0
M002181,North America,2,3,tv_only,1,35.8,10,9,1,0.9,24,3,4,21.8,33,0
M002182,North America,1,1,multi_device,2,61.1,12,9,3,0.75,13,7,4,32.1,65,0
M002183,North America,2,0,multi_device,4,14.0,11,5,6,0.455,7,5,4,1.8,60,0
M002184,North America,4,0,tv_only,1,21.0,15,8,7,0.533,4,4,4,4.3,64,0
M002185,Europe,3,0,tv_only,1,35.9,19,1,18,0.053,14,2,5,0.1,49,0
M002186,Asia Pacific,2,0,tv_only,1,16.9,14,5,9,0.357,27,7,2,0.0,52,0
M002187,Asia Pacific,2,0,web_only,1,20.3,21,12,9,0.571,2,4,8,0.0,64,0
M002188,Latin America,2,3,multi_device,4,29.7,15,10,5,0.667,15,4,8,36.6,14,0
M002189,Latin America,2,0,multi_device,2,24.6,13,9,4,0.692,5,3,5,0.0,5,1
M002190,Europe,4,0,multi_device,3,11.2,12,8,4,0.667,3,3,6,0.3,79,0
M002191,North America,5,0,tv_only,1,15.2,10,3,7,0.3,16,1,2,0.3,11,1
M002192,Asia Pacific,2,1,multi_device,3,11.1,13,7,6,0.538,17,9,12,17.1,57,0
M002193,Europe,2,0,tv_only,1,40.1,13,10,3,0.769,26,1,9,0.0,103,0
M002194,Europe,4,0,mobile_only,1,14.8,17,7,10,0.412,6,2,8,0.3,7,1
M002195,North America,2,0,multi_device,2,36.0,14,3,11,0.214,3,5,4,0.2,34,0
M002196,Europe,3,0,mobile_only,1,28.0,7,2,5,0.286,6,5,8,1.1,3,1
M002197,Europe,1,0,multi_device,2,25.0,5,2,3,0.4,20,4,6,0.5,80,0
M002198,Asia Pacific,3,0,multi_device,2,9.7,7,5,2,0.714,22,4,6,0.1,72,0
M002199,Europe,2,0,multi_device,4,27.8,17,13,4,0.765,21,4,9,0.4,26,0
M002200,North America,4,2,mobile_only,1,33.7,5,4,1,0.8,1,2,6,11.1,31,0
M002201,Asia Pacific,3,1,multi_device,3,40.3,9,3,6,0.333,29,4,4,3.2,78,0
M002202,North America,1,1,multi_device,4,11.0,13,6,7,0.462,16,5,3,1.6,50,0
M002203,Europe,3,0,multi_device,3,21.5,14,6,8,0.429,23,5,7,1.6,118,0
M002204,North America,4,0,multi_device,2,46.9,16,7,9,0.438,18,4,4,0.0,36,0
M002205,Latin America,2,0,multi_device,4,43.8,9,1,8,0.111,17,6,7,0.0,47,0
M002206,Asia Pacific,1,0,web_only,1,24.0,14,10,4,0.714,5,2,9,0.2,30,1
M002207,North America,1,0,multi_device,3,9.4,13,6,7,0.462,29,5,9,0.1,13,0
M002208,Latin America,2,0,multi_device,2,41.7,13,11,2,0.846,22,8,8,0.2,68,0
M002209,North America,2,1,multi_device,3,25.4,11,6,5,0.545,13,2,4,23.5,35,0
M002210,Asia Pacific,3,2,multi_device,2,12.9,16,13,3,0.812,28,6,9,12.0,10,1
M002211,Latin America,1,1,web_only,1,22.1,11,6,5,0.545,2,5,4,33.8,47,0
M002212,Latin America,4,0,mobile_only,1,9.6,10,7,3,0.7,9,3,6,0.0,44,0
M002213,North America,2,1,multi_device,2,41.5,16,12,4,0.75,22,3,11,3.1,14,0
M002214,Asia Pacific,1,0,tv_only,1,6.2,11,9,2,0.818,10,6,5,1.0,36,0
M002215,Latin America,2,1,tv_only,1,48.9,14,5,9,0.357,18,2,4,4.5,43,0
M002216,North America,2,0,mobile_only,1,30.3,21,17,4,0.81,27,0,6,1.3,49,0
M002217,Latin America,1,0,tv_only,1,9.8,11,4,7,0.364,18,4,7,0.0,100,0
M002218,North America,2,2,multi_device,2,20.7,11,5,6,0.455,19,8,8,10.4,53,0
M002219,Asia Pacific,1,1,multi_device,2,19.1,11,9,2,0.818,13,9,12,10.1,56,0
M002220,North America,3,0,mobile_only,1,13.6,12,3,9,0.25,6,6,9,0.6,81,0
M002221,Latin America,3,0,web_only,1,28.5,14,12,2,0.857,29,0,9,0.2,24,0
M002222,Europe,2,0,tv_only,1,61.7,13,11,2,0.846,24,1,5,0.0,15,1
M002223,North America,3,2,web_only,1,14.5,6,4,2,0.667,1,3,8,2.8,97,0
M002224,North America,3,1,web_only,1,26.7,11,10,1,0.909,18,2,12,27.4,35,0
M002225,North America,1,3,multi_device,2,25.6,9,3,6,0.333,19,6,3,8.3,95,0
M002226,Europe,5,0,mobile_only,1,28.3,15,13,2,0.867,16,8,5,0.3,52,0
M002227,North America,4,1,multi_device,3,3.0,7,4,3,0.571,19,5,3,7.9,30,0
M002228,Europe,1,2,multi_device,3,51.1,9,3,6,0.333,21,3,2,11.2,31,0
M002229,North America,1,0,multi_device,4,93.8,13,7,6,0.538,30,8,8,0.2,54,0
M002230,North America,1,0,mobile_only,1,25.3,11,5,6,0.455,7,8,5,0.1,53,0
M002231,Latin America,1,1,multi_device,3,39.7,8,3,5,0.375,6,1,5,32.8,59,0
M002232,North America,3,1,mobile_only,1,32.9,11,10,1,0.909,12,0,7,18.5,29,0
M002233,Asia Pacific,2,1,web_only,1,10.8,12,4,8,0.333,27,4,3,3.7,93,0
M002234,Latin America,3,1,mobile_only,1,24.0,8,2,6,0.25,28,3,5,16.1,82,0
